ornek936 ornek937 ornek938 ornek939 ornek940 ornek941 ornek942 ornek943 ornek944 ornek945 ornek946 ornek947 ornek948 ornek880 ornek881 ornek882 ornek883 ornek884 ornek885 ornek886 ornek887 ornek888 ornek889 ornek890 ornek891 ornek892 ornek893 ornek894 ornek895 ornek896 ornek897 ornek898 ornek899 ornek900 ornek901 ornek902 ornek903 ornek904 ornek905 ornek906 ornek907 ornek908 ornek909 ornek910 ornek911 ornek912 ornek913
33323_r_at 7.10129712279115 8.74133295550504 7.71694529752695 7.38903401745324 7.0501972967749 7.01067820834661 7.19414389218748 9.34862313098268 8.11511754421387 9.34835016643861 7.83616402815639 7.43112074880911 6.90179967985406 8.75219549162435 8.4921232551494 7.08709832623212 7.17666381247837 8.15366286681246 8.79823230908818 8.69702634685052 9.44297208617473 8.45250783762623 9.05142793181209 8.63377946274097 9.42588131828181 8.20464198614584 8.79645002821177 8.72646871943107 8.71911072765483 7.16791226131298 6.94671418955132 6.66767431810599 6.62242789568675 9.27440834387467 9.18901885280507 9.38698337976589 8.25314341920603 6.94547772459031 8.86750899749007 8.82298924274645 7.9105239313104 7.50879844675061 7.96729475024629 7.40652947958391 7.69593546891612 7.41296060344792 6.95685440932516
213793_s_at 10.704207894678 11.7745776651555 9.57552648548385 8.98070852249202 11.4624926286248 11.7934846815747 11.7250800465614 9.83120729604237 10.3497697268681 11.5980694224659 11.3257518921729 11.3960713201146 11.5788085206289 9.56909816378705 10.376431033986 9.08716112052355 8.73819187003179 9.74754500291409 9.1055486762546 9.57946270878629 8.73004132383693 9.81169459747344 9.16038239137632 9.48616835654554 9.24961806571303 9.45098251386379 10.3895890409328 8.77268302758547 9.78466156655169 10.7277237335481 8.83099546141633 10.1012579081843 9.36963802132958 10.1208878840786 9.26722854800531 8.63431109296909 9.04753149677808 9.75807724990204 9.07698939612365 9.36036098962298 9.97759841062636 10.7322422630858 9.26750854812977 8.29558211713119 9.9054103582019 10.1847018802716 10.6876172936765
209203_s_at 9.78553909963649 7.81754700425837 7.28352728162664 7.092600096806 7.55200749881611 8.08202175289836 7.92861168158694 7.35159163131109 8.28809157087903 9.05360600747438 7.73981124047392 8.11331440472595 8.40015830235267 7.66571769348737 8.15156766460321 9.46185457919479 8.29716790647961 7.51188889189008 8.69398094684563 8.0058171984646 7.98633617537296 8.25158533432569 7.78271736719054 8.51284464072953 7.90243370149603 8.766346649905 8.82221568796009 9.43947795844549 9.78810532890918 8.50791106709784 7.79722431692385 8.03468182161422 7.80369738782326 6.95042546306227 6.86613452402784 7.95237589869208 7.37631193196179 8.1648419722759 7.92473470944168 8.47654297119643 7.8463449646092 8.05464115543327 7.45855353498527 7.88984102563618 7.66382051210008 7.61545996711042 8.93700968475497
209379_s_at 11.1182474628784 11.1004775248521 10.4681290752972 9.00360349811104 11.4429187512055 11.3058259825074 11.3788908867317 11.2567051000969 10.9970295398994 11.0497213554812 11.0803669891955 11.2025308862001 11.0270460490323 9.83427126963498 9.44648609646456 10.2005986578895 10.7885660745604 10.3048652535792 10.1869974125653 10.416955685135 9.15175482499491 9.38703120324904 9.0551240514557 9.76060783550504 9.57132794649961 10.2186804574789 9.17817547000949 9.65649515715117 9.63122681301621 10.4364688782746 10.0302012094068 10.3485512508336 10.5452170192656 9.89773334273034 10.2113201390157 10.458904854729 9.46635066293178 9.98829612241132 9.68641816469439 9.87545369205384 10.0662075265688 11.2408690858998 10.6451781861579 10.1080195416132 9.93041246015385 10.0116401121262 10.5405732954023
210388_at 5.67540041527667 5.94406079451314 5.54717044533482 6.49076026885228 5.92720510561582 5.97980772272589 5.93881865267616 6.05965737890672 5.56537921672747 6.04561383393283 5.84362696009075 5.48797936039026 6.34924171216971 6.2059284448 6.03217799899447 5.46004221261774 5.50382930854754 5.44601014875633 6.12213511494645 6.13176788544468 6.43520720601129 5.97752806743605 6.36211718331167 5.48704759222717 6.23255019467667 5.97383827050074 6.29125421458501 5.48417849850408 5.86539965865934 5.95922106001027 5.85386542691483 5.5397398610556 5.25998126620822 6.34087647353648 6.23718063562293 6.51551024969216 5.70525909822026 5.47352174126649 5.97709129891616 5.76336621070974 5.59494628423728 5.39286546702634 5.83527436762329 5.69635461422272 5.69304365716952 5.71692284060301 5.79490241727847
228824_s_at 8.37404535560849 7.5605485645279 6.46845679717341 6.86403500515998 8.53222959870858 8.48659267190268 8.31712663567589 6.35808333155141 7.9704293322011 9.12371919071243 8.63917180237899 8.87083186816655 8.25537966328777 7.93286339043364 8.198774805263 9.65084712556512 8.75835565387747 8.17610514598881 9.02493175810348 8.61446472183266 8.28385167623994 8.4234692905735 7.53423448963708 8.91018994015577 5.98821393936688 8.771877163155 8.64617326260576 7.63840935966712 10.4938742508394 7.42829294152653 9.19725105024439 9.09730471634792 8.60571537434571 8.53653499961062 7.60923761341438 6.80244864444479 8.16014840097361 9.99657020490989 7.59639497043846 8.9830280634098 8.98571452612599 8.96124402074703 8.88070359533094 9.58350905840358 9.40539543671784 9.05825439601772 8.97869795095286
34449_at 5.26791976562976 5.39158918183322 4.54498447302771 4.87749237538282 5.1899982643117 5.18588501588668 5.2276740299114 5.28900369594707 5.92293202611311 5.19837112026051 5.62831855232668 5.39403788275244 5.05061323779072 6.20599114320615 6.10391498652914 6.19809023626811 5.46765648481961 5.22674670052877 6.93576100189032 6.45308164868292 6.55267552987404 6.50968221141276 7.88959292562463 5.62964779468451 5.35536671864816 5.94093904346378 5.83039994937291 6.21324134044465 6.16089349912961 7.3174481677332 7.75801585193322 7.13992125226715 5.94614495191708 5.07706545490423 5.19696498693783 5.59277657381352 5.73777337901581 6.93320028346934 5.5664200707931 5.64267185752628 6.79749357753984 5.54801110179395 6.29716841807934 6.60193147920106 6.23583904958924 6.89449586865377 6.54085630381292
227387_at 6.48664947062489 5.79110695049448 6.66210545548666 7.49439392112743 6.58920309198712 6.66254489194962 6.97340222839057 5.9871259470909 6.72439053291055 6.12947963694764 6.54585674751791 6.37921851580553 6.27424687586539 6.22602215447658 6.12562302375717 6.58798963745214 5.94525656017524 6.19390605094773 5.78983526401249 6.02048898433346 6.09378407625202 6.19592712167454 6.18523712706995 5.8255049079927 5.75027151733364 5.86301785826853 5.99358285681853 6.19517710329645 6.21381137855276 7.02502010342693 7.03464437190653 6.65079912057047 6.69737078063188 5.82533460212501 5.82283163888533 5.98266633697273 6.06291494598436 6.44412760483511 6.18825333607004 5.72776208412039 6.53491863926021 6.71920617592336 6.40860952652241 6.28970329253244 6.35699594969236 6.33223554963202 7.00659570412179
232542_at 7.40571317021514 8.50968996776387 7.41755704369954 8.46326575903929 6.68179843026266 6.86295005566362 6.98802840073453 9.62968728591409 6.60501911384735 7.7024391934477 6.4676756001341 6.9325053044128 7.84549855121885 8.25945680717288 8.36067810597895 8.20579263721964 7.91845565295573 6.62800650131982 8.34706036005848 8.60806072347435 8.80715503601849 9.68713517353658 8.74928132875896 8.3250198230616 9.13993343507219 8.56182384740383 8.68760340242271 8.23580069529904 7.32865461506302 6.96142185008858 6.39505303268708 7.41338553343352 7.07391842912312 9.52392958893757 8.36876850366363 9.76893412999594 8.21604202876114 6.28691889573648 7.91562550470728 8.25007477296771 6.44312899996947 7.01255893169211 6.62845966563054 6.82470045345285 5.86908952693873 6.88690563004291 7.34957582802297
217880_at 8.84390301097979 9.34054226498753 9.25995458049852 8.54398592077751 9.59714708248824 9.73527288300975 9.61593277663542 9.02300645649031 9.37425412804215 8.74620651820423 9.31412257425615 9.42882895836512 8.71210221252736 9.03138259727546 8.33765901398674 9.04412951423146 9.12101065891839 9.19321753922863 8.70373727413248 8.81998313280757 8.39301053678863 7.80104340450051 8.27494190208259 8.72098886196309 8.84306538215417 8.67964715145671 8.71620474078261 8.35123985172685 8.77370365525563 8.93161104462017 9.49687873391026 9.37453569264603 9.21791647036084 8.55293503912877 8.81953005852123 7.68890428901343 9.18660140329537 9.63074780467466 8.64385325367393 9.03166359519937 9.68479004470258 9.87145811124834 9.4216666533556 9.05292113467906 9.94200960742563 9.40873976174549 9.16714659215956
219649_at 8.64591739644321 8.13491719749195 9.46966793803399 7.27892526930922 8.66938605626487 8.37003803092592 8.56569678457569 8.60919708013024 8.71138338587978 8.27552637909517 8.78454482837506 8.74479555506772 8.61595959647208 9.19462902240419 8.70241242380279 9.54436471587396 9.17484060985431 10.1395659840164 9.21637658291701 9.98754750884618 9.46767532569707 9.41668192379819 9.19268146851823 9.02168815413918 8.87748574452511 8.68338080876111 8.93970701831486 9.07106444181476 10.231297838512 10.4116448828548 10.4927895643977 10.2411987821416 8.95882999364393 9.69772995590609 9.14909110255363 9.05975121212509 9.91131264340494 10.4252584246443 9.08897854311109 9.17520967827749 10.4411045913902 9.62258863948357 10.3395976675486 10.5462459170594 10.1278696666315 10.697629414319 10.1029948431303
211804_s_at 6.4032486801039 6.3040900915084 5.82084567768807 6.73525578307636 5.79725201016478 5.29945950484639 5.86029808401456 6.68284981932402 6.20269384169983 6.69229810285925 5.38478103729917 5.74017725329783 6.51009327410098 7.52650096455959 8.04226660467836 7.7605074033862 5.88320332519638 6.25372316226273 7.5701461809721 8.16063142169778 9.3378415819609 9.53539074692662 9.15723459491754 7.71461992142991 7.40114894397693 7.66049743592588 8.55126999494436 7.4554172897147 9.07756776697709 8.25919950330582 7.18592284548902 8.61870388210126 7.72408493827802 6.70604905545339 6.17406921162158 7.27220557696672 6.98417686021481 7.25255700866492 7.08827350693154 7.70049036805252 7.9440481433345 5.30754361402811 6.86105070319721 7.46756523885618 7.00172367762753 7.42871288656372 7.58898989263006
241526_at 6.0030204395713 6.8053784126232 6.10528412720387 6.45678990417115 5.86833910443883 6.23196260511498 5.98885067607059 6.32450629476456 6.16924095976857 6.17537645863557 6.32312112335238 6.41288058803515 6.38977719329243 6.57092006672533 7.0835472048142 5.86248644571265 6.01037060064282 5.76897633078155 6.65006211947711 6.40403386244711 6.16210636267681 6.18361017030496 6.72833819316343 6.25869928856727 6.53517943528759 6.15135163631134 7.02611462504688 6.80280773490768 5.75827912618164 5.16021743837765 6.05001062397006 6.57761166778081 6.01843448702991 7.01029531062695 6.74737501826932 7.1955345286267 6.38399284301838 5.58589588922641 6.36292196444807 6.26142409535507 5.87642217682868 5.94404712349443 5.93298374880131 5.73600311542011 5.74595589137898 5.70372116924767 5.93883065882499
233424_at 7.13353763970555 6.42621061694603 6.31125717899348 6.08290331914488 7.47928325872924 6.95314661617616 7.65818133764164 6.11778678157156 7.85339719578956 6.37861273936533 7.74480315646008 7.70850939009178 6.92452185525516 5.26117727989396 7.07044940492976 7.12722090985232 7.31590228569235 6.00005777931586 5.03455484322415 7.04180693052059 5.8076840117868 5.56369925170755 6.93317559040881 6.92342573023108 7.49738243901265 7.082198240757 6.57240212731191 5.45138789581904 6.00179332875566 6.59889037087933 6.05181298686406 7.90825949797888 8.25808292575169 6.81104393719316 5.95233932435222 6.44592096139962 6.71659667740507 8.32608492923184 6.48475610071536 5.96778324422696 7.08037514180607 7.75626011729541 7.21906043578677 7.31342820177979 7.39145528349077 7.7933656239683 6.09186989520624
1560315_at 5.70783088897307 5.85606086292318 4.95934605538864 5.3483489028217 4.96918198745868 5.44308499862644 5.30334194783785 5.97889041298478 5.51505155127315 5.47760577993976 5.13803304560661 5.15162639301473 5.4377860627288 6.41799104027091 5.7121204938468 5.3634768319264 4.98725368756312 5.507179361668 6.02058914658605 6.42787724320291 6.57672280142396 5.8572853326006 6.38977151239053 5.91438804984094 6.02212289241265 6.14764603582809 5.81833282105457 5.6211235581328 5.45915080077052 5.69037065232399 5.33383164467987 5.2616040238136 5.33799853258525 5.9802394435369 6.03599249838822 6.47764292950276 5.95643800941151 4.70298452228732 6.13239597443306 6.06446481707285 5.03331528327802 5.40196007291994 5.29646303790295 5.26613455449435 5.5990854545006 5.22245478133746 5.33755212150506
203559_s_at 4.70390374636874 4.89726143011835 4.80742218681707 5.24179872379218 4.74176103939702 4.67235321508692 4.55766072163066 4.73276642429775 4.75583360540711 4.94353997608346 4.56648384684751 4.70700040637212 4.83644227414998 4.93694976684276 4.96372031275928 4.47146432530778 4.75972048860404 4.72246849028958 5.07187706682535 4.7542129673588 5.47524157730049 5.30897987814828 5.52317376089232 4.750442927471 4.81425142025052 4.62849411371026 5.02767873087012 4.81272748802982 4.89234974128908 4.79902071313413 4.94227361909484 4.62732137832322 4.56212928680407 4.87455613421719 4.95040984474447 5.18711377918889 4.91830726433936 4.54169774096157 6.27801101211061 4.90918467290635 4.52542404384558 4.49889977945635 4.37807537701262 5.00216620422659 4.64157525235196 4.61405538829244 4.59253761580933
241074_at 6.24186146390048 6.4221701859133 6.54241950659389 7.53797072956544 6.60460968797398 6.66088415658551 6.4324735148449 6.24865030553278 6.40457943239153 6.53671667516499 6.45363872273017 6.31929954520314 6.56577965510917 6.20041110741157 6.40914390567286 6.32489262190736 6.51884358839951 6.66367765949992 6.4696810526145 6.46137677268782 6.56168966506598 6.43430381724339 6.76116267377239 6.2766489055825 6.52325736112988 6.1698997441577 6.40178344140647 6.66261379910158 6.4046042656014 6.4237313283656 6.45155090213017 8.3187821150536 6.60664981665927 6.44344103956618 6.71505394290504 6.94495484406435 6.75099755619003 6.32904739713509 6.50683762686159 6.37146602359943 6.49285131011679 6.60966283793817 6.55182724690311 6.51846031194274 6.45290832915751 6.37860514157214 6.32442147143144
212483_at 9.14445127135721 7.98530899916355 9.92944804189775 7.18389671833957 9.14506583319702 8.99328865111928 8.95311035150497 8.24636774697868 9.53661816754374 8.20680850177114 9.06833247154634 9.00482904877455 8.00767128427947 8.46664085253348 9.08493070588538 9.86668195399865 10.2624382946802 9.51087721475287 8.31001015880586 7.89872962218355 7.53038502044918 9.27786594379109 8.60394605832667 9.10714128589732 8.61819885121685 8.82386768392607 8.90705834726355 8.92724638883299 8.14539422480105 9.55506718685699 9.16633301316177 9.76380116769172 9.42682072435013 8.19882166996303 8.67383667470542 7.3234257739006 9.10446109789413 9.72448561952088 9.49573509981819 8.89576641679304 9.32809934312367 9.344725670967 9.14969404146488 9.49221918104207 9.18471378235405 9.47730513796742 9.3584525134482
205027_s_at 4.19506958613892 4.93270925298687 6.12856565226794 4.47461147129175 5.4586793887512 5.12622147948088 5.41344378534567 5.89513161335718 5.02750936358476 4.63730672379093 5.88755113241353 5.97503960394395 4.49546842374217 7.71512042144802 3.97517342601055 5.35682770741469 6.05220605310633 6.41607552882025 6.37608690900291 5.54882820067291 6.31074214624108 4.87680742467326 4.56238343311012 4.73216457757201 4.43045644053063 5.95631205056854 4.64840830458799 4.37506497549538 5.85547403541773 5.14076955911972 7.73931976496339 5.1253982734524 5.2811150260255 4.77232791560516 7.32026874655965 4.65739210868777 4.80374847485 7.26939556448301 6.4847394712197 5.55703094789099 7.00832501003587 5.75903804617401 7.51767502011279 7.83096454242006 7.36528399075096 6.61975028763021 5.5269241746073
1559603_at 7.40076580759424 6.32296907396464 4.95237888423928 5.87407801989765 6.41284311181396 6.08918366202014 5.95869120128465 5.96437620207755 6.47325998666877 6.77470996479436 6.71552412678729 6.11528205819997 6.45801142787811 5.20276475499411 6.23015393411298 5.03719259731977 5.27905806758508 5.84819178285003 5.4741412331562 5.46831032909071 5.753013546033 5.67805454111143 5.2115241212976 5.03933614619445 5.7749275562305 5.78395156943844 5.15995065992483 5.67271039238168 5.90092201780468 5.37516784835877 3.87385002048879 4.76672214462528 6.35631565730072 6.1895916511797 4.97676061353329 5.41099539386119 5.62271485736053 4.48983210227206 5.33320401460741 5.26491683626305 4.46420241731723 6.365079511298 4.94731890224784 4.92225409662199 4.78253728671873 5.00941427789045 5.01398086285225
241087_at 6.35500633459465 6.55434917209927 6.13124559849596 6.9747006205207 5.97512836056096 6.14324898263963 6.17737792252708 7.29489929672953 6.53279152960218 6.69233624444156 6.46542038477762 6.11589117429945 6.23062957840664 7.22069215130001 7.33802024683177 6.55206760826851 6.44585555803102 6.39842525029633 6.93368196062789 7.57661568954283 7.20289866199938 7.63642897673258 7.4012526250246 7.07410910800184 6.47814519899029 6.80500868209494 7.41891242169077 7.076557135337 6.31585366028362 6.64190782110262 6.2141666437728 6.17301807024883 5.93337381945792 7.33615067626042 7.18976127177324 7.64231073014891 7.18598712422898 6.07730663597147 6.87795930024568 7.13933698239373 5.89648044785181 6.04843870087343 5.92486220210629 6.15168813029925 6.74984915158399 6.4028963738872 6.95957009690248
1555387_at 7.20960700770084 7.2440007949384 6.52924102589742 6.92156732591107 6.86770207750522 6.68082800073567 7.07382251130116 8.01736221887249 6.91339549455081 6.75896936509157 6.63628743585989 6.75483747924431 6.55548623616475 7.89852688853291 7.89897676285016 6.82578896183932 6.98921454522256 6.70361080922803 7.631795571899 7.31014387650269 7.85767679752674 8.16257232712792 8.15219778924418 7.50617895869957 7.93897143149799 7.6510430337477 7.78467178473581 8.18030822170173 6.7365260823241 6.66357005581119 7.15289148169203 6.17523866290933 6.83004107417701 7.81681296469678 7.77424154316877 7.95489031197542 7.55063796581678 7.14732248369542 7.75805307946434 8.19805578922432 6.85649790001398 6.35350826590001 6.87732226396242 6.82806830892687 6.70282496059051 7.17206878030046 6.6626573389738
217010_s_at 4.38521004512196 4.77034303863399 4.45547576377074 5.13494055187775 3.90224744159123 4.2936626075554 3.94713553751275 5.1554728685669 3.70220504405314 4.23600638134893 4.64454842013468 3.96792814338674 4.62118514917076 5.1412482976061 5.03120276604655 4.41552474866524 4.08599343847338 5.10440216065229 5.38491123143066 5.07762245576062 5.37423406695635 6.41598797787311 5.70319796522142 4.63791980937791 5.32062856593728 5.39716216694087 5.86177688579936 5.07031818597675 5.88618402319032 6.27943576793407 4.95599440819216 5.25603077063484 4.47290088812569 5.35439635804275 4.95866370263953 5.44064095834738 4.93329860269167 4.69860167800457 4.79197408364644 5.32569836938765 5.23324151702443 4.29788190838734 4.64355992665458 5.03826541029611 4.68191089181737 4.80090674988695 4.69852865461164
240728_at 8.31168286979879 6.63443550510897 6.32441659045741 6.79154487719193 5.28705537013756 5.1443267714083 5.78323435963926 7.37318135673387 7.14877187410784 5.90132957869625 5.50308123151057 5.34231751526087 6.03092488198456 6.28477502241386 6.84951786119818 6.70256292106304 6.36361656553682 5.49361728551716 6.52461527714805 6.25303480628336 6.69873418561984 6.18148177108469 6.79424640329214 6.47564906828047 7.09330892231735 6.66082794702455 6.39939450770041 6.84137790483826 5.72246880106932 5.71941045484062 5.36741330231242 5.10343944075372 5.88637839991688 7.03197417903453 6.57809899952989 7.27757260288958 6.49945550654294 5.59331965366611 7.90087460768518 6.82249470350884 4.94159925311881 5.41851990346183 5.42211449660973 5.77780279783014 5.61775382292671 5.16288633865516 5.36741914832264
240750_at 3.72479811743254 3.64919572394855 3.80546862076755 4.30702966285292 3.86790003207727 4.19849432560816 3.98615685414213 3.84107620801641 3.83909255379413 4.05119469703817 4.00910296663836 3.983420956485 3.92054481170569 3.76261422702656 3.51632149852608 3.68768364932562 4.10814712518215 3.57052784631564 3.72435821010954 3.69525712583952 3.70028773208578 3.66103630887535 3.86589773964151 3.59740458206843 3.48349062019778 3.57585091786313 3.91535231577402 3.80182142486736 3.60958973250776 3.75477541747799 4.10200583249219 3.94621713070094 4.1626778488133 4.16377808073137 4.06893855293036 4.61896886413751 3.99899026036059 3.59849388368459 3.57821871882372 3.75958608321292 3.60375144109836 3.85467186874545 3.56209160446476 3.60954267083618 3.4524819259796 3.73941026992171 3.74279858465038
1560014_s_at 6.70128266060322 5.81790468665353 5.71570356238754 5.87672610339415 5.91554682408679 6.35185471755017 5.87479487687747 5.94515176994238 6.11161378020712 5.66810555966354 6.40602214155819 6.15539411449251 5.68847704376167 6.40288330799857 5.95868762556342 6.16010180110922 5.56577364055843 5.81852947780824 6.31602495961706 6.87774419913414 5.93325026703187 6.25610973939696 6.18173414677449 5.65419202495612 6.46508879798443 5.88811789702941 5.99097882186765 6.30783974520709 5.93279924996744 6.18662789355155 6.25200537050898 6.01446097331601 6.15745675931316 5.77898793374904 6.11675591645719 6.08269603670999 6.03034308644275 6.88057302689187 5.98049454053694 5.90522828567093 6.83502572963167 6.27843873513944 6.12921104930253 6.96463705343532 6.71131431448602 7.18943958265896 6.18294093005521
236468_at 5.39374115960223 10.4088338803748 9.26569765249443 8.11491902480466 10.5051946250847 10.4841693077552 10.4242158956358 9.12557987162626 6.77479295075149 10.5099389557227 10.0848021684925 10.3785607562571 10.7650382291698 7.84464238633075 7.3575292681378 10.9557134510606 9.33975890963583 8.05778724869554 6.39838765236994 8.96975266422085 7.37488484133877 7.61776298522915 6.85180470671072 9.37244510358811 8.56149192639577 9.90924824411279 9.43831193559277 6.77477891499105 7.85409770978217 9.99545329667439 5.78364735481128 10.4834807710773 11.0847441495665 8.85743418325379 8.86616217612921 8.61172081769486 9.02812774937264 10.5733580763164 6.00698313431931 9.0181156544016 7.53141616939337 10.4858063768784 9.4217199052491 8.99037364481968 8.91943697312151 9.23861251939141 7.20538522433301
212846_at 9.74248345573682 9.67549014862561 9.77496311832377 8.12781112185119 10.1153497948958 10.1882909806713 10.0219932034535 9.83960420744263 9.85250859070253 9.63735258360173 9.9138495983291 9.84719719981777 9.25982060101999 10.5892358524073 10.5545101094157 10.6984520998314 9.51741416204063 10.2500921938393 10.4488962025822 10.1758681014145 10.0244361719708 11.2459543678244 9.79327950345844 10.0341889120182 10.2434114041169 10.2793546878308 10.1707182617606 10.9359862782059 9.87287529153579 10.9720676118825 11.5914301024574 11.1146652595501 10.9870660668696 10.1939208668487 10.2028337958469 10.6546085476982 10.7289744720463 10.1485984866675 10.2256920947607 9.89047584110703 10.7956362531626 10.2535431197489 10.5327495837383 11.0614921722874 10.2140211937235 10.6015960102821 10.3439371862273
1567060_at 5.83268836398667 6.66309379963737 6.01993765242591 6.65447051750325 6.03641569656305 6.18260906305947 6.02539792800336 7.06708355202003 6.49229045288589 6.25556177366549 6.1357918976589 6.03398054109533 6.06653845328803 6.88713031043873 6.94990064948187 6.03928376967295 6.50301848711647 6.11207889128451 6.80281576030034 6.7821049923443 6.90354072711121 6.97248140773918 7.07304966910294 6.59126976277892 7.14375036921793 6.7741170612281 6.76917552411407 6.65652519448839 5.84415043173815 5.74556082497475 6.0582315584701 6.06063658398607 5.97136618186657 7.13541857919359 6.52170706148906 6.84392057032129 7.11169824614814 5.96120732384004 6.31825334432736 6.72542667434403 6.04237010067597 5.90643994561407 6.26047493133848 6.23035194412337 5.95904710721921 6.09506470512589 6.41845434098487
227679_at 8.30932638612215 8.70804737608153 10.3195313122515 10.2140008350617 9.87564167897713 9.62656278701536 9.49110550684606 9.29390844377995 8.88820225772965 9.45994054739101 9.81803471786744 9.99151830727427 9.68775010589854 7.42694875920741 7.0093698675685 8.21034253975639 8.94292321774177 8.35860435480817 7.30274624474682 8.26636823405955 7.19781801180532 8.17881599392233 8.04743129376171 7.97685852347875 7.80175972709702 6.87051215525958 7.24614971925013 7.07619615734366 8.17533706002234 8.0326162295253 8.32707054331184 8.65380012217374 8.24100786925586 7.45819996369854 8.96937988061758 6.8077586526269 7.9950460194315 8.1515398907189 7.92854218614257 7.85756442766846 8.55485378261269 10.3934742065881 9.70629862021002 8.39070437789374 8.46123836425329 8.40797132847602 7.96952916220089
1569590_at 6.39662991611533 6.92342972833186 6.34323077348719 6.54066010825349 6.40282989143391 6.37534080773887 6.16959441239905 6.58539155632794 6.60641372280167 6.33747690918576 6.61291956692244 6.37368214524287 6.54656186814981 7.36547605568945 7.31441154497877 6.25598652988631 6.48378506629811 6.63237712931319 7.06147527913568 6.93548412558858 6.96765589170412 7.1399794358325 7.15511578627507 6.97234274723251 6.94992495116436 7.0518585649216 7.19085270057175 7.18929378459769 6.56849965530974 6.29937440515807 6.50180071817369 6.29776237275332 6.10025678407575 6.96193736659752 6.65298952824525 7.38956583745587 7.47809415987281 5.77209168817399 6.96476809140314 7.27842797531617 6.36920314317106 6.38161593691303 6.33187557811471 6.49102715850095 6.39879827970371 6.46413922060234 6.44568235872247
1565923_at 3.63516219707418 4.00335840339809 3.77616931841926 3.71011589274923 3.73273782149921 3.85386939932531 4.13597821067187 3.63691188927697 4.12308063016449 3.86351507556398 3.66204422048081 3.7250543021431 3.69026540735352 4.14439878012085 4.15271371188091 3.79514621425505 3.90595334462039 3.85544140850566 3.74086113000493 3.97050611996615 4.02450658341031 4.15944362732636 3.98962314645518 3.84474195673246 3.85408785872288 3.83518350284798 3.85959484757228 3.93383387967673 3.58067316347232 3.64515555801712 3.77320434363844 3.89228554484846 3.72223273829546 3.77402540329174 3.96545967899388 3.92183253942831 4.18921874727746 3.71379722174277 3.84475675316638 4.05387273495073 3.80756696926265 3.77509942424535 3.88716819771324 4.02814468272368 3.92005484239889 3.73449684750912 4.31996752644399
1560477_a_at 7.4852827163654 7.40418381038892 7.5843182854619 8.49361730598611 6.96192718977441 7.31562223918645 7.48676876987183 7.0790206547684 7.30850620150601 7.39298398488416 7.32145590433623 7.38186178834455 7.29522085796105 7.21430712175925 7.28559043792827 8.23540420331828 7.26999257788485 8.33560057944904 7.60124384202862 8.16170751266298 7.3805040290283 7.50718908578701 7.46717434045426 7.07184927524921 6.61950024085633 7.40915562306149 7.4138249827018 7.25248958582316 7.73374298956779 7.31074821944392 9.05518712981056 7.22400040091152 7.33442183442691 7.18692040340395 7.1314944165831 7.14531982615758 7.17954005228249 6.63122428973345 7.21109715314083 7.65097867441901 6.84635780006409 6.82141225436883 7.05719629305976 7.15606023791493 7.29540433502626 6.8867495535609 7.25514099411455
218531_at 9.11033021245627 8.39243075250586 9.27729400513812 7.88726444486255 8.90766623434679 8.80190154619319 8.65158894604642 8.23182234945392 8.76491278514249 8.73052059845432 8.6028084963652 8.83891778933651 8.99486828522696 10.0697429042153 9.19678995414685 9.14811648404199 9.51038747966159 9.62031756307363 9.80769464096349 8.66043291141832 8.97179624399895 9.15251893200447 8.02423267838896 8.65479935530231 10.3885059805841 9.06199280531396 9.5919182338628 9.23872463122993 9.73352173560635 9.29290438762187 9.69908500946406 9.2202375095653 9.48389160586668 8.74164669967035 9.34847215878369 8.51200993337877 9.55087639388352 9.58823990245815 9.01313965511006 9.07090705922051 9.77701959007713 8.96932618128562 9.50653634496504 9.54187986172788 9.58025822464074 9.71665072350192 10.0538990650595
217484_at 5.66274660212617 6.22482865578215 6.2404933523608 6.5840839384512 6.02528405472225 6.12091127022351 6.01933072020604 5.92286506542716 6.05190906899355 6.33756298957896 6.00806434100333 6.09429889861105 6.31827952885422 6.29308016742457 5.67581699837463 6.22101416705696 5.97590987906288 6.24498296300104 6.0232203056409 6.02048898433346 6.13262303068379 6.40268171718828 6.09487700953962 6.00548569284624 5.58669201317649 5.65274301310107 5.69961401522557 6.20535317626199 5.71542140839945 5.70802928491166 5.69195610788293 5.91265666420439 6.02180859672289 5.81264731424556 6.08599721161939 6.05665944783141 5.81683357912067 6.13492529604514 6.4614188780013 6.29689435514342 6.06390255636243 5.94088931985431 5.74685808946411 6.0882513145456 5.97449742418012 5.75223113516676 5.5969097124909
215749_s_at 9.68226808043069 9.42789626364243 9.76454142917113 9.77442252651275 9.23767349627729 9.08764822161172 9.06922950338411 9.34964085915657 9.48228426277576 9.63440367918487 9.36361823485809 9.14992697105508 9.69582641236182 8.98637001541642 8.70722064916273 9.64041085442673 9.8374279454528 9.33323275715514 8.97062993235145 9.40156351332688 8.35090543074876 9.45636122977985 8.86776034058564 9.01915539058276 8.7924613008566 8.59655018177039 9.1012677732811 8.42619969950383 9.4953060599698 8.60966232948773 8.6692901336338 8.70401240003843 8.90013238000329 9.16795757452866 9.28014518444783 8.76005402105942 9.63081280666329 9.04056062982496 9.46013185222815 9.12431405248696 8.94054056955073 9.52577933415004 9.62612131418833 9.28208483771416 8.97608555091844 9.33751780637632 9.48412636556205
